Station,DD,MM,YYYY,Rad,Tmin,Tmax,Hum,Wind,Rain,ETref,Wet
'260',23,09,1981,11130.0,9.1,17.1,1.131874,2.1,1.900,1.8,0.042
'260',24,09,1981,14170.0,9.0,18.3,1.031922,3.1,0.000,2.3,0.000
'260',25,09,1981,3890.0,10.6,16.3,1.280776,2.6,0.000,0.6,0.000
'260',26,09,1981,5330.0,10.6,19.3,1.321999,4.1,0.500,0.9,0.100
'260',27,09,1981,10600.0,8.6,17.9,1.167510,2.6,0.800,1.7,0.008
'260',28,09,1981,11480.0,6.0,18.3,1.062304,1.0,0.000,1.7,0.000
'260',29,09,1981,13000.0,4.8,18.1,0.976208,1.0,0.000,2.0,0.000
'260',30,09,1981,9290.0,8.3,17.2,1.086901,3.1,0.000,1.5,0.000
'260',01,10,1981,12810.0,9.3,19.5,1.161537,3.1,0.000,2.1,0.000
'260',02,10,1981,5640.0,11.0,17.0,1.308308,2.1,5.600,0.9,0.088
'260',03,10,1981,8040.0,8.0,13.1,0.933866,4.1,2.700,1.2,0.062
'260',04,10,1981,2340.0,6.1,12.1,0.988468,4.1,18.400,0.3,0.283
'260',05,10,1981,11690.0,8.9,16.9,1.176691,2.6,0.200,1.8,0.017
'260',06,10,1981,2690.0,9.7,16.1,1.269673,3.1,21.300,0.4,0.112
'260',07,10,1981,10020.0,9.2,14.6,0.983169,5.1,0.400,1.5,0.021
'260',08,10,1981,4680.0,8.9,14.7,1.196665,4.1,0.800,0.7,0.125
'260',09,10,1981,3990.0,10.1,16.7,1.233609,5.1,6.100,0.6,0.133
'260',10,10,1981,7090.0,6.9,12.6,0.908348,5.1,6.100,1.0,0.325
'260',11,10,1981,6920.0,5.8,12.1,0.908582,4.1,11.700,1.0,0.217
'260',12,10,1981,3530.0,3.6,9.1,0.840020,2.6,18.900,0.5,0.325
'260',13,10,1981,3640.0,3.4,10.9,0.870984,3.6,14.700,0.5,0.300
'260',14,10,1981,6570.0,1.4,11.4,0.850206,2.1,0.200,0.9,0.004
'260',15,10,1981,3540.0,0.1,8.8,0.738033,1.0,0.000,0.4,0.000
'260',16,10,1981,4180.0,-0.4,10.3,0.722930,1.0,0.000,0.5,0.000
'260',17,10,1981,4480.0,2.3,9.7,0.764859,2.1,7.900,0.6,0.363
'260',18,10,1981,1000.0,3.6,7.5,0.847553,1.5,1.300,0.1,0.021
'260',19,10,1981,2700.0,0.6,11.9,0.897233,3.6,3.900,0.4,0.271
'260',20,10,1981,1400.0,4.2,13.2,1.007010,4.6,18.600,0.2,0.600
'260',21,10,1981,5150.0,2.1,9.2,0.749711,2.1,2.900,0.7,0.046
'260',22,10,1981,3540.0,3.8,8.6,0.859801,3.6,22.700,0.5,0.292
'260',23,10,1981,8420.0,-0.3,11.1,0.695236,1.0,0.000,1.1,0.000
'260',24,10,1981,3130.0,-0.5,8.5,0.732856,2.1,0.700,0.4,0.017
'260',25,10,1981,2930.0,1.9,9.2,0.814582,2.1,5.500,0.4,0.163
'260',26,10,1981,4080.0,0.9,7.9,0.810788,0.5,0.000,0.5,0.000
'260',27,10,1981,3110.0,3.5,7.8,0.821129,2.6,0.400,0.4,0.012
'260',28,10,1981,6160.0,3.7,10.8,0.886381,3.6,3.400,0.9,0.104
'260',29,10,1981,3910.0,7.1,11.5,0.984548,3.6,8.300,0.6,0.200
'260',30,10,1981,6270.0,6.6,11.5,0.908863,3.6,3.500,0.9,0.108
'260',31,10,1981,3940.0,6.3,14.2,0.960297,4.1,2.200,0.6,0.083
'260',01,11,1981,1050.0,7.1,13.5,1.182915,3.1,0.700,0.2,0.025
'260',02,11,1981,1300.0,10.0,14.2,1.198681,3.6,0.000,0.2,0.000
'260',03,11,1981,2030.0,11.5,13.3,1.210565,2.6,0.000,0.3,0.000
'260',04,11,1981,3480.0,4.1,12.5,0.915877,2.6,2.600,0.5,0.158
'260',05,11,1981,5300.0,1.9,11.7,0.786689,2.1,0.100,0.7,0.008
'260',06,11,1981,5350.0,2.2,10.9,0.711652,2.1,0.000,0.7,0.000
'260',07,11,1981,6590.0,-2.7,9.2,0.515490,1.5,0.000,0.8,0.000
'260',08,11,1981,7100.0,-3.7,6.1,0.470098,1.0,0.000,0.8,0.000
'260',09,11,1981,2160.0,-2.3,6.4,0.613596,1.0,0.000,0.3,0.000
'260',10,11,1981,1930.0,-3.1,5.0,0.600639,3.1,2.400,0.2,0.213
'260',11,11,1981,990.0,3.5,7.6,0.793101,4.6,3.700,0.1,0.300
'260',12,11,1981,2260.0,5.7,10.9,0.942358,1.5,0.000,0.3,0.000
'260',13,11,1981,3580.0,4.4,9.7,0.795787,3.1,3.300,0.5,0.058
'260',14,11,1981,4150.0,0.0,10.0,0.704520,2.1,0.400,0.5,0.017
'260',15,11,1981,5980.0,-1.4,6.6,0.582671,1.5,0.000,0.7,0.000
'260',16,11,1981,3040.0,-1.0,3.8,0.557190,3.1,0.000,0.3,0.000
'260',17,11,1981,730.0,1.2,7.5,0.687482,3.6,5.400,0.1,0.154
'260',18,11,1981,2670.0,6.6,11.6,0.998624,5.7,8.600,0.4,0.304
'260',19,11,1981,5290.0,2.6,10.9,0.788383,2.1,1.500,0.7,0.125
'260',20,11,1981,1190.0,4.4,15.3,1.031230,7.7,1.700,0.2,0.075
'260',21,11,1981,1670.0,6.1,12.7,0.914026,3.1,1.500,0.2,0.100
'260',22,11,1981,1460.0,10.8,12.7,1.191529,4.1,0.000,0.2,0.000
'260',23,11,1981,2360.0,5.5,13.7,0.835455,5.7,2.800,0.3,0.046
'260',24,11,1981,2690.0,2.0,7.1,0.574772,5.1,2.200,0.3,0.042
'260',25,11,1981,1300.0,2.1,6.2,0.626768,4.6,5.600,0.2,0.133
'260',26,11,1981,1400.0,5.6,10.5,0.946261,4.6,0.400,0.2,0.029
'260',27,11,1981,360.0,6.1,10.6,0.877147,5.7,6.500,0.1,0.238
'260',28,11,1981,1360.0,1.7,7.7,0.708079,3.1,5.400,0.2,0.138
'260',29,11,1981,2850.0,3.2,8.2,0.769038,3.6,4.500,0.4,0.104
'260',30,11,1981,460.0,0.9,8.7,0.794337,3.6,12.800,0.1,0.371
'260',01,12,1981,2180.0,0.9,6.9,0.638043,3.1,0.600,0.3,0.029
'260',02,12,1981,2330.0,1.1,7.9,0.755638,1.0,0.400,0.3,0.037
'260',03,12,1981,2260.0,-0.5,9.1,0.814592,2.1,0.600,0.3,0.046
'260',04,12,1981,690.0,1.4,9.0,0.712417,4.1,19.000,0.1,0.433
'260',05,12,1981,1850.0,1.0,4.6,0.655479,2.1,2.500,0.2,0.062
'260',06,12,1981,1400.0,2.1,5.2,0.738324,2.1,8.700,0.2,0.246
'260',07,12,1981,1750.0,-0.7,4.5,0.638162,2.1,5.100,0.2,0.138
'260',08,12,1981,720.0,-0.4,2.1,0.610509,1.5,4.900,0.1,0.233
'260',09,12,1981,3180.0,-1.2,2.6,0.520876,2.6,9.600,0.3,0.200
'260',10,12,1981,3120.0,-4.4,1.6,0.522086,1.5,1.600,0.3,0.058
'260',11,12,1981,890.0,-4.2,0.0,0.508571,2.1,3.500,0.1,0.192
'260',12,12,1981,3770.0,-7.3,0.6,0.484190,1.0,1.300,0.3,0.025
'260',13,12,1981,3490.0,-4.7,-1.5,0.380192,3.6,0.000,0.3,0.000
'260',14,12,1981,940.0,-3.1,2.5,0.514797,5.1,9.300,0.1,0.421
'260',15,12,1981,3840.0,-7.1,-1.4,0.405316,2.6,0.000,0.3,0.000
'260',16,12,1981,4760.0,-10.7,-5.3,0.324488,1.5,0.000,0.4,0.000
'260',17,12,1981,3350.0,-11.6,-7.9,0.287895,1.5,0.000,0.2,0.000
'260',18,12,1981,1640.0,-12.3,-6.7,0.300019,2.6,0.000,0.1,0.000
'260',19,12,1981,3200.0,-6.8,0.5,0.481178,1.0,0.200,0.3,0.008
'260',20,12,1981,2620.0,-6.4,-1.3,0.420589,3.1,0.000,0.2,0.000
'260',21,12,1981,2190.0,-6.9,-2.4,0.367134,4.1,3.000,0.2,0.179
'260',22,12,1981,920.0,-7.1,-4.9,0.387562,2.1,2.300,0.1,0.067
'260',23,12,1981,1090.0,-5.1,0.5,0.520431,1.0,0.000,0.1,0.000
'260',24,12,1981,1780.0,-3.3,0.7,0.516533,2.6,0.000,0.2,0.000
'260',25,12,1981,2750.0,-4.0,3.4,0.548372,1.5,0.800,0.3,0.025
'260',26,12,1981,1870.0,-5.0,-0.5,0.494113,1.0,0.000,0.2,0.000
'260',27,12,1981,1680.0,-3.6,-0.6,0.494809,3.1,0.000,0.2,0.000
'260',28,12,1981,1530.0,-1.3,2.0,0.556643,2.6,0.000,0.2,0.000
'260',29,12,1981,490.0,1.5,5.5,0.695990,4.6,5.700,0.1,0.229
'260',30,12,1981,2440.0,3.8,7.1,0.688694,4.6,2.500,0.3,0.125
'260',31,12,1981,1040.0,0.1,8.0,0.765844,2.6,5.600,0.1,0.158
'260',01,01,1982,930.0,1.2,7.2,0.786858,1.5,1.600,0.1,0.129
'260',02,01,1982,810.0,4.8,10.8,1.032448,3.6,3.500,0.1,0.342
'260',03,01,1982,2630.0,7.1,11.5,1.039007,4.1,2.100,0.4,0.062
'260',04,01,1982,1100.0,8.0,11.0,1.028087,5.7,4.500,0.2,0.154
'260',05,01,1982,700.0,-0.6,10.1,0.790732,5.1,10.700,0.1,0.350
'260',06,01,1982,3760.0,-7.8,-0.4,0.375746,3.6,0.200,0.4,0.017
'260',07,01,1982,4530.0,-10.2,-1.9,0.297191,1.5,0.000,0.4,0.000
'260',08,01,1982,2530.0,-6.2,-3.9,0.294507,5.1,0.000,0.2,0.000
'260',09,01,1982,1530.0,-11.8,-5.6,0.238232,4.1,0.000,0.1,0.000
'260',10,01,1982,4860.0,-13.6,-3.8,0.228349,2.6,0.000,0.3,0.000
'260',11,01,1982,2050.0,-10.2,-1.0,0.257048,2.6,0.000,0.2,0.000
'260',12,01,1982,4710.0,-8.8,2.5,0.391057,1.0,0.000,0.4,0.000
'260',13,01,1982,4460.0,-10.5,-0.1,0.391964,1.0,0.000,0.4,0.000
'260',14,01,1982,5090.0,-9.0,0.6,0.320473,2.6,0.000,0.4,0.000
'260',15,01,1982,4170.0,-8.8,3.1,0.412481,2.6,0.000,0.4,0.000
'260',16,01,1982,4220.0,-0.9,6.3,0.491296,2.6,0.000,0.5,0.000
'260',17,01,1982,4070.0,-1.8,7.3,0.569087,1.5,0.000,0.5,0.000
'260',18,01,1982,4330.0,-3.7,6.1,0.592506,1.0,0.000,0.5,0.000
'260',19,01,1982,2650.0,-1.2,5.4,0.580844,1.5,0.000,0.3,0.000
'260',20,01,1982,4700.0,0.2,7.0,0.613787,2.1,0.100,0.5,0.021
'260',21,01,1982,1510.0,0.0,3.9,0.693026,1.5,0.500,0.2,0.054
'260',22,01,1982,1000.0,-1.0,4.0,0.670175,2.6,1.600,0.1,0.079
'260',23,01,1982,1570.0,-2.1,3.2,0.607625,1.0,0.000,0.2,0.000
'260',24,01,1982,1970.0,-3.0,2.6,0.566435,1.5,0.000,0.2,0.000
'260',25,01,1982,570.0,1.7,3.1,0.692918,4.1,3.800,0.1,0.425
'260',26,01,1982,1410.0,3.0,6.6,0.774710,5.1,6.400,0.2,0.342
'260',27,01,1982,3000.0,-0.1,4.4,0.595940,3.1,2.800,0.3,0.183
'260',28,01,1982,1500.0,-0.2,6.7,0.641138,4.1,0.000,0.2,0.000
'260',29,01,1982,1130.0,5.3,9.7,0.889340,4.6,3.700,0.2,0.367
'260',30,01,1982,2590.0,7.3,10.1,0.912270,5.7,3.000,0.4,0.125
'260',31,01,1982,6540.0,-2.5,7.8,0.553162,2.1,0.800,0.8,0.112
'260',01,02,1982,6640.0,-2.9,5.4,0.511253,1.5,0.000,0.7,0.000
'260',02,02,1982,7060.0,-2.1,5.0,0.492045,3.6,0.000,0.8,0.000
'260',03,02,1982,6330.0,-1.3,3.2,0.417916,5.1,0.000,0.7,0.000
'260',04,02,1982,6080.0,-0.9,6.3,0.524711,3.1,0.000,0.7,0.000
'260',05,02,1982,5600.0,0.8,9.0,0.725773,3.1,0.000,0.7,0.000
'260',06,02,1982,2310.0,5.7,8.6,0.885569,3.1,3.400,0.3,0.208
'260',07,02,1982,800.0,4.9,6.9,0.901414,2.6,4.400,0.1,0.471
'260',08,02,1982,3770.0,2.2,8.0,0.772704,3.1,0.800,0.5,0.163
'260',09,02,1982,2970.0,4.0,9.7,0.851431,3.1,0.000,0.4,0.000
'260',10,02,1982,4140.0,2.1,10.0,0.694662,2.6,0.000,0.5,0.000
'260',11,02,1982,6470.0,2.1,12.3,0.777549,2.6,1.400,0.9,0.058
'260',12,02,1982,5060.0,-0.6,9.6,0.752561,2.6,0.700,0.7,0.058
'260',13,02,1982,6430.0,4.4,12.2,0.881767,3.6,1.600,0.9,0.125
'260',14,02,1982,6600.0,0.0,8.9,0.672953,1.5,0.800,0.8,0.096
'260',15,02,1982,2430.0,0.1,4.3,0.635714,4.1,0.000,0.3,0.000
'260',16,02,1982,810.0,0.8,2.0,0.582372,3.1,0.000,0.1,0.000
'260',17,02,1982,1190.0,-0.2,1.7,0.575557,3.1,0.000,0.1,0.000
'260',18,02,1982,4500.0,-1.2,5.9,0.584289,3.6,0.000,0.5,0.000
'260',19,02,1982,6400.0,-3.1,0.6,0.414040,4.1,0.000,0.6,0.000
'260',20,02,1982,8980.0,-4.6,4.4,0.368847,3.6,0.000,0.9,0.000
'260',21,02,1982,10330.0,-3.7,5.2,0.358787,3.1,0.000,1.1,0.000
'260',22,02,1982,10460.0,-3.6,7.0,0.390291,3.1,0.000,1.2,0.000
'260',23,02,1982,8760.0,-5.7,4.2,0.389353,2.1,0.000,0.9,0.000
'260',24,02,1982,2300.0,-2.8,-1.1,0.510899,1.5,0.000,0.2,0.000
'260',25,02,1982,6770.0,-5.1,2.5,0.433606,2.1,0.000,0.7,0.000
'260',26,02,1982,7840.0,-7.2,4.6,0.392427,2.1,0.000,0.8,0.000
'260',27,02,1982,2190.0,-0.6,4.9,0.585218,3.1,0.000,0.3,0.000
'260',28,02,1982,1540.0,3.7,10.2,0.945712,4.1,1.700,0.2,0.158
'260',01,03,1982,5540.0,5.2,13.3,0.865125,7.2,4.900,0.8,0.146
'260',02,03,1982,10130.0,3.2,9.4,0.797901,5.1,0.100,1.3,0.042
'260',03,03,1982,2080.0,6.0,9.2,0.899253,7.7,17.100,0.3,0.479
'260',04,03,1982,2890.0,0.6,6.9,0.659461,4.6,3.100,0.4,0.179
'260',05,03,1982,10690.0,-2.3,8.1,0.557755,2.1,0.100,1.3,0.004
'260',06,03,1982,12060.0,-4.0,7.7,0.484636,2.6,0.000,1.3,0.000
'260',07,03,1982,12520.0,-2.0,6.4,0.469922,2.6,0.000,1.4,0.000
'260',08,03,1982,11820.0,-3.6,8.5,0.509185,1.0,0.000,1.3,0.000
'260',09,03,1982,6100.0,-3.1,8.4,0.543707,2.1,0.000,0.7,0.000
'260',10,03,1982,1330.0,1.9,9.2,0.823903,7.7,14.900,0.2,0.521
'260',11,03,1982,7410.0,2.1,7.1,0.608805,6.2,0.100,0.9,0.012
'260',12,03,1982,4030.0,2.1,8.7,0.671532,5.1,5.000,0.5,0.204
'260',13,03,1982,10090.0,1.2,7.8,0.647855,3.1,2.400,1.2,0.075
'260',14,03,1982,4910.0,1.4,9.1,0.751117,4.6,0.000,0.6,0.000
'260',15,03,1982,11430.0,5.9,12.9,0.709059,6.2,0.000,1.6,0.000
'260',16,03,1982,8500.0,3.3,10.4,0.713089,6.7,6.600,1.1,0.163
'260',17,03,1982,9650.0,2.2,9.6,0.671114,4.1,4.000,1.2,0.062
'260',18,03,1982,9110.0,0.8,9.5,0.706321,2.6,0.900,1.1,0.017
'260',19,03,1982,9990.0,-0.2,9.9,0.688296,1.5,0.700,1.2,0.029
'260',20,03,1982,11700.0,2.9,9.2,0.701024,4.1,0.200,1.5,0.075
'260',21,03,1982,6990.0,1.0,6.8,0.567269,1.0,0.000,0.9,0.000
'260',22,03,1982,7130.0,1.9,8.0,0.679578,1.0,0.000,0.9,0.000
'260',23,03,1982,8340.0,3.0,9.3,0.756193,2.6,0.000,1.1,0.000
'260',24,03,1982,11860.0,1.0,10.0,0.745862,1.5,0.000,1.5,0.000
'260',25,03,1982,15750.0,-0.9,11.9,0.564635,1.0,0.000,1.9,0.000
'260',26,03,1982,16100.0,-2.0,16.9,0.675047,1.0,0.000,2.2,0.000
'260',27,03,1982,15190.0,1.0,18.5,0.676484,1.0,0.000,2.2,0.000
'260',28,03,1982,7900.0,3.0,11.3,0.827489,1.5,0.000,1.1,0.000
'260',29,03,1982,2500.0,2.3,6.9,0.707854,2.1,3.200,0.3,0.183
'260',30,03,1982,5560.0,2.9,7.0,0.677987,5.1,0.000,0.7,0.000
'260',31,03,1982,18880.0,1.8,10.8,0.574135,5.1,0.000,2.5,0.000
'260',01,04,1982,16700.0,1.7,15.5,0.625005,2.6,0.000,2.4,0.000
'260',02,04,1982,14390.0,3.2,17.9,0.877842,2.1,0.700,2.1,0.088
'260',03,04,1982,14750.0,4.5,13.4,0.842481,2.1,0.000,2.1,0.000
'260',04,04,1982,17680.0,2.4,16.4,0.741798,2.1,0.000,2.6,0.000
'260',05,04,1982,16120.0,5.3,19.1,0.800833,2.1,0.000,2.5,0.000
'260',06,04,1982,7320.0,9.0,17.0,1.182987,2.6,1.300,1.1,0.092
'260',07,04,1982,4880.0,9.2,14.7,1.174908,6.2,6.200,0.7,0.392
'260',08,04,1982,10830.0,1.7,10.0,0.640415,5.1,3.100,1.4,0.217
'260',09,04,1982,12490.0,0.4,7.1,0.591225,3.6,1.700,1.5,0.042
'260',10,04,1982,10520.0,1.1,8.4,0.596395,3.6,1.600,1.3,0.042
'260',11,04,1982,11780.0,0.0,7.6,0.608517,4.1,2.200,1.4,0.058
'260',12,04,1982,13800.0,0.1,7.5,0.629202,3.6,2.000,1.7,0.029
'260',13,04,1982,19610.0,-0.3,9.5,0.604538,3.6,0.400,2.4,0.012
'260',14,04,1982,19600.0,-2.2,10.5,0.555612,1.5,0.000,2.4,0.000
'260',15,04,1982,21220.0,-1.5,14.6,0.583919,2.1,0.000,2.9,0.000
'260',16,04,1982,21510.0,2.0,15.2,0.744654,3.1,0.000,3.1,0.000
'260',17,04,1982,22680.0,3.6,10.8,0.731783,5.1,0.000,3.1,0.000
'260',18,04,1982,19160.0,4.7,12.8,0.701564,2.6,0.000,2.7,0.000
'260',19,04,1982,23200.0,0.4,13.9,0.649756,2.6,0.000,3.2,0.000
'260',20,04,1982,18490.0,2.5,13.3,0.736856,2.6,0.000,2.5,0.000
'260',21,04,1982,18000.0,2.9,12.5,0.784989,2.6,0.000,2.5,0.000
'260',22,04,1982,21610.0,1.3,15.5,0.728407,2.1,0.000,3.0,0.000
'260',23,04,1982,15010.0,1.4,13.9,0.755464,3.1,0.400,2.0,0.017
'260',24,04,1982,18880.0,3.9,11.9,0.732635,5.1,0.400,2.6,0.008
'260',25,04,1982,22470.0,2.2,14.0,0.753975,3.6,0.000,3.1,0.000
'260',26,04,1982,14300.0,4.9,12.1,0.853466,5.1,0.200,2.0,0.033
'260',27,04,1982,6090.0,5.3,10.7,0.877927,3.6,0.100,0.9,0.029
'260',28,04,1982,14270.0,4.5,13.1,0.875000,3.1,0.000,2.0,0.000
'260',29,04,1982,12370.0,1.4,10.6,0.662796,4.6,1.300,1.6,0.042
'260',30,04,1982,6280.0,1.1,9.5,0.665162,3.6,4.100,0.8,0.329
'260',01,05,1982,7030.0,3.7,10.1,0.705815,4.6,5.700,1.0,0.221
'260',02,05,1982,16510.0,3.5,11.6,0.618477,4.6,0.200,2.3,0.021
'260',03,05,1982,15270.0,6.5,13.5,0.760558,6.2,0.800,2.2,0.079
'260',04,05,1982,21450.0,3.9,12.6,0.734536,5.1,0.100,3.0,0.021
'260',05,05,1982,11030.0,3.5,11.1,0.797026,2.1,0.300,1.5,0.058
'260',06,05,1982,7110.0,5.0,9.1,0.881045,2.1,4.600,1.0,0.329
'260',07,05,1982,12460.0,4.2,10.6,0.817295,3.1,1.300,1.7,0.046
'260',08,05,1982,15440.0,2.1,11.3,0.766928,2.6,0.000,2.1,0.000
'260',09,05,1982,27170.0,-1.0,14.4,0.661209,2.6,0.000,3.8,0.000
'260',10,05,1982,21690.0,2.2,16.0,0.681615,2.6,0.000,3.2,0.000
'260',11,05,1982,22780.0,4.0,17.2,0.780464,2.1,0.000,3.4,0.000
'260',12,05,1982,22740.0,4.9,18.8,0.795567,2.6,0.000,3.5,0.000
'260',13,05,1982,27630.0,3.8,19.6,0.684198,2.6,0.000,4.3,0.000
'260',14,05,1982,28200.0,4.5,22.8,0.680156,3.1,0.000,4.6,0.000
'260',15,05,1982,26450.0,6.7,25.6,0.925756,2.1,0.000,4.6,0.000
'260',16,05,1982,19400.0,10.5,24.3,1.134547,1.5,0.100,3.4,0.025
'260',17,05,1982,22050.0,10.7,23.6,1.277814,1.5,0.000,3.8,0.000
'260',18,05,1982,12440.0,9.7,19.4,1.406749,2.1,0.000,2.0,0.000
'260',19,05,1982,19510.0,7.3,19.3,1.149417,2.1,0.500,3.2,0.012
'260',20,05,1982,9150.0,12.2,17.9,1.503387,1.5,7.500,1.5,0.354
'260',21,05,1982,15280.0,11.8,20.2,1.390466,1.5,1.800,2.5,0.025
'260',22,05,1982,8850.0,12.5,18.1,1.378024,3.6,2.000,1.4,0.096
'260',23,05,1982,9360.0,9.7,15.5,1.191247,3.1,1.000,1.5,0.104
'260',24,05,1982,20380.0,8.9,16.9,1.075089,3.6,0.000,3.2,0.000
'260',25,05,1982,14420.0,9.5,20.0,1.248246,3.1,0.000,2.4,0.000
'260',26,05,1982,26660.0,10.0,26.3,1.194327,2.1,0.000,4.8,0.000
'260',27,05,1982,16080.0,12.0,24.9,1.488385,2.6,4.400,2.8,0.017
'260',28,05,1982,20290.0,8.2,18.0,1.042865,2.6,0.000,3.2,0.000
'260',29,05,1982,24350.0,5.3,20.5,0.923248,2.1,0.000,4.0,0.000
'260',30,05,1982,29210.0,10.2,23.8,0.967236,3.6,0.000,5.1,0.000
'260',31,05,1982,28480.0,12.1,27.2,1.229769,2.1,0.000,5.2,0.000
'260',01,06,1982,22430.0,11.7,29.2,1.322132,1.0,0.000,4.1,0.000
'260',02,06,1982,24410.0,16.0,29.0,1.732153,1.5,5.400,4.6,0.104
'260',03,06,1982,23840.0,17.6,29.5,1.749907,1.5,0.000,4.6,0.000
'260',04,06,1982,16420.0,15.6,26.8,1.837473,2.1,0.000,3.1,0.000
'260',05,06,1982,25980.0,14.2,29.6,1.693175,1.5,0.000,4.9,0.000
'260',06,06,1982,11220.0,16.0,27.4,1.867267,1.0,0.000,2.1,0.000
'260',07,06,1982,15920.0,15.0,25.8,1.757670,1.5,1.700,2.9,0.021
'260',08,06,1982,26120.0,13.8,24.3,1.462306,2.6,0.000,4.7,0.000
'260',09,06,1982,27020.0,11.5,20.2,1.324326,2.6,0.000,4.6,0.000
'260',10,06,1982,25440.0,7.5,21.8,1.077450,2.6,0.000,4.3,0.000
'260',11,06,1982,7140.0,12.6,19.1,1.386013,3.6,0.600,1.2,0.029
'260',12,06,1982,14920.0,10.8,18.0,1.134924,4.1,0.400,2.4,0.012
'260',13,06,1982,14900.0,10.1,16.3,1.171031,3.6,3.400,2.3,0.204
'260',14,06,1982,16410.0,8.1,15.5,0.987935,3.1,0.300,2.5,0.012
'260',15,06,1982,10950.0,7.7,15.8,0.929209,1.0,0.000,1.7,0.000
'260',16,06,1982,8150.0,7.8,15.4,1.073172,1.5,7.200,1.2,0.246
'260',17,06,1982,17890.0,4.8,17.2,0.959959,2.1,0.000,2.8,0.000
'260',18,06,1982,13450.0,9.0,19.3,1.334383,2.6,5.100,2.2,0.100
'260',19,06,1982,10110.0,13.0,17.6,1.531478,3.1,32.100,1.6,0.342
'260',20,06,1982,20620.0,10.1,19.5,1.327036,2.1,0.000,3.4,0.000
'260',21,06,1982,15470.0,9.0,19.1,1.286485,2.1,0.000,2.5,0.000
'260',22,06,1982,12250.0,13.8,21.3,1.669382,3.1,9.900,2.1,0.129
'260',23,06,1982,15700.0,13.8,21.3,1.496833,3.6,9.100,2.7,0.092
'260',24,06,1982,10600.0,12.5,19.4,1.439185,3.1,4.200,1.8,0.213
'260',25,06,1982,19920.0,11.3,22.8,1.433347,2.6,0.000,3.5,0.000
'260',26,06,1982,22070.0,13.0,22.0,1.408567,3.1,3.300,3.8,0.033
'260',27,06,1982,17150.0,12.9,19.4,1.413035,3.6,0.300,2.9,0.029
'260',28,06,1982,12490.0,12.2,18.3,1.284426,4.1,0.600,2.1,0.017
'260',29,06,1982,19220.0,12.3,19.0,1.255184,3.6,3.800,3.2,0.050
'260',30,06,1982,23040.0,10.8,19.6,1.210190,3.1,0.000,3.9,0.000
'260',01,07,1982,10730.0,11.2,18.0,1.333634,2.1,0.400,1.8,0.096
'260',02,07,1982,25740.0,13.8,26.7,1.633195,2.6,0.000,4.8,0.000
'260',03,07,1982,8830.0,13.1,22.0,1.475310,2.6,0.500,1.5,0.008
'260',04,07,1982,18890.0,12.0,18.5,1.167493,4.6,0.000,3.2,0.000
'260',05,07,1982,21220.0,13.8,19.5,1.275808,3.1,0.000,3.6,0.000
'260',06,07,1982,9970.0,11.0,19.0,1.394767,2.1,0.000,1.7,0.000
'260',07,07,1982,27220.0,10.1,23.2,1.123775,1.0,0.000,4.7,0.000
'260',08,07,1982,26260.0,12.1,26.9,1.546080,1.5,0.000,4.8,0.000
'260',09,07,1982,28040.0,16.0,31.7,1.522024,4.1,0.000,5.5,0.000
'260',10,07,1982,13280.0,16.2,22.6,1.710741,3.1,0.000,2.4,0.000
'260',11,07,1982,25020.0,15.4,26.9,1.876982,4.1,0.000,4.6,0.000
'260',12,07,1982,24380.0,17.0,29.2,1.902640,4.6,0.000,4.6,0.000
'260',13,07,1982,24970.0,15.5,29.8,1.857445,3.6,0.000,4.8,0.000
'260',14,07,1982,22930.0,17.3,32.1,1.961974,3.1,0.100,4.5,0.008
'260',15,07,1982,18780.0,16.5,28.3,1.746805,3.6,20.300,3.5,0.075
'260',16,07,1982,17490.0,10.9,21.7,1.281379,2.6,0.000,3.0,0.000
'260',17,07,1982,19670.0,9.3,22.2,1.183752,2.1,0.000,3.4,0.000
'260',18,07,1982,27100.0,9.9,23.2,1.160303,3.1,0.000,4.8,0.000
'260',19,07,1982,21500.0,13.3,23.0,1.599178,4.1,0.000,3.8,0.000
'260',20,07,1982,21730.0,12.5,25.1,1.490932,4.6,0.000,3.9,0.000
'260',21,07,1982,16780.0,13.1,21.5,1.506571,4.6,0.000,2.9,0.000
'260',22,07,1982,17430.0,11.2,21.4,1.312276,2.6,0.000,3.0,0.000
'260',23,07,1982,11850.0,15.2,20.5,1.464492,2.1,0.000,2.1,0.000
'260',24,07,1982,10550.0,15.1,20.9,1.520418,2.6,0.000,1.8,0.000
'260',25,07,1982,14600.0,14.0,19.6,1.356885,2.1,0.000,2.5,0.000
'260',26,07,1982,16780.0,12.0,20.6,1.262616,2.6,0.000,2.8,0.000
'260',27,07,1982,12780.0,12.7,20.0,1.321592,2.6,1.400,2.1,0.096
'260',28,07,1982,21530.0,14.6,24.0,1.535393,4.6,0.000,3.8,0.000
'260',29,07,1982,22460.0,14.3,28.0,1.511334,4.1,0.000,4.2,0.000
'260',30,07,1982,21290.0,14.9,30.3,1.366807,4.1,0.000,4.1,0.000
'260',31,07,1982,20750.0,18.3,29.8,1.890371,2.1,1.600,4.0,0.012
'260',01,08,1982,17800.0,17.8,25.6,1.956933,2.1,0.000,3.3,0.000
'260',02,08,1982,22140.0,16.7,31.9,1.650288,2.6,0.000,4.3,0.000
'260',03,08,1982,21720.0,17.7,31.4,1.657669,2.1,0.000,4.3,0.000
