
# --------------------------------------------------------------------------------------------------------
# Contents:
# Dutch soil profiles, BOFEK clustering and hydraulic properties.
#
# Source:
# Soil map of the Netherlands: https://service.pdok.nl/bzk/bro-bodemkaart/atom/bro-bodemkaart.xml
# BOFEK clustering, Staringreeks: https://www.wur.nl/nl/show/bodemfysische-eenhedenkaart-bofek2020.htm
#
# Date:
# 2025-04-17
# --------------------------------------------------------------------------------------------------------

soil_id,soil_unit,soil_name,soil_classification,soil_landuse,bofek_cluster,bofek_dominant,bofek_name,bofek_area,layer_number,layer_faohorizon,layer_ztop,layer_zbot,layer_staringclass,layer_staringclassname,layer_staringdescription,layer_staringlabel,layer_orgmat,layer_pclay,layer_psilt,layer_bdens,layer_ores,layer_osat,layer_alfa,layer_npar,layer_lexp,layer_ksatfit
90215060,pMn85A,"Kalkrijke leek-/woudeerdgronden; klei, profielverloop 5",Zeekleigronden,grasland,4003,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) I,13719.90781,3,Cwg,0.4,0.7,212,O12,matig zware klei,m.zw. klei,1.1,40,45,1.305,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
90215060,pMn85A,"Kalkrijke leek-/woudeerdgronden; klei, profielverloop 5",Zeekleigronden,grasland,4003,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) I,13719.90781,4,Cg,0.7,1.2,211,O11,lichte klei,lichte klei,0.7,25,35,1.435,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15070,pMn86C,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 3, of 3 en 4 of 4",Zeekleigronden,grasland,4003,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) I,8432.716199,1,Apg,0.0,0.2,112,B12,zeer zware klei,z.zw. klei,9.0,36,39,1.049,0.01,0.52974855,0.01656167,1.09067067,-4.49358138,2.24589475
15070,pMn86C,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 3, of 3 en 4 of 4",Zeekleigronden,grasland,4003,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) I,8432.716199,2,ACg,0.2,0.35,112,B12,zeer zware klei,z.zw. klei,4.0,39,46,1.226,0.01,0.52974855,0.01656167,1.09067067,-4.49358138,2.24589475
15070,pMn86C,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 3, of 3 en 4 of 4",Zeekleigronden,grasland,4003,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) I,8432.716199,3,Cwg,0.35,0.6,212,O12,matig zware klei,m.zw. klei,1.1,45,45,1.272,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15070,pMn86C,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 3, of 3 en 4 of 4",Zeekleigronden,grasland,4003,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) I,8432.716199,4,Cg,0.6,1.2,211,O11,lichte klei,lichte klei,0.7,29,36,1.403,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15071,pMn86Cw,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 3, of 3 en 4 of 4",,grasland,4005,0,Kleigronden (klei) met veentussenlaag,1490.847367,1,Apg,0.0,0.25,111,B11,matig zware klei,m.zw. klei,9.0,36,39,1.049,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15071,pMn86Cw,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 3, of 3 en 4 of 4",,grasland,4005,0,Kleigronden (klei) met veentussenlaag,1490.847367,2,Cwg,0.25,0.45,212,O12,matig zware klei,m.zw. klei,3.0,39,46,1.256,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15071,pMn86Cw,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 3, of 3 en 4 of 4",,grasland,4005,0,Kleigronden (klei) met veentussenlaag,1490.847367,3,Cw,0.45,0.75,218,O18,moerige tussenlaag,moerige tussenlaag,60.0,45,45,0.47,0.01,0.58027825,0.01265676,1.31617171,-0.78553413,35.95127916
15071,pMn86Cw,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 3, of 3 en 4 of 4",,grasland,4005,0,Kleigronden (klei) met veentussenlaag,1490.847367,4,Cr,0.75,1.0,211,O11,lichte klei,lichte klei,3.0,34,41,1.288,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15071,pMn86Cw,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 3, of 3 en 4 of 4",,grasland,4005,0,Kleigronden (klei) met veentussenlaag,1490.847367,5,Cri,1.0,1.2,210,O10,zware zavel,zware zavel,0.8,22,33,1.454,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
15080,pMn55C,"Kalkarme leek-/woudeerdgronden; zavel, profielverloop 5",Zeekleigronden,akkerbouw,4018,0,Kleigronden (zware zavel) op homogene ondergrond (soms met veen) II,11552.42326,1,Aap,0.0,0.3,109,B09,zware zavel,zware zavel,4.0,20,30,1.351,0.0,0.42953862,0.00696387,1.26717854,-2.38705852,1.74758567
15080,pMn55C,"Kalkarme leek-/woudeerdgronden; zavel, profielverloop 5",Zeekleigronden,akkerbouw,4018,0,Kleigronden (zware zavel) op homogene ondergrond (soms met veen) II,11552.42326,2,Cwg,0.3,0.7,210,O10,zware zavel,zware zavel,1.1,24,36,1.423,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
15080,pMn55C,"Kalkarme leek-/woudeerdgronden; zavel, profielverloop 5",Zeekleigronden,akkerbouw,4018,0,Kleigronden (zware zavel) op homogene ondergrond (soms met veen) II,11552.42326,3,Cg,0.7,1.2,209,O09,matig lichte zavel,m. lichte zavel,0.7,14,26,1.531,0.0,0.45824566,0.00971504,1.37578384,-1.01308296,3.76662698
15090,pMn85C,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 5",Zeekleigronden,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,18839.12216,1,Apg,0.0,0.25,111,B11,matig zware klei,m.zw. klei,11.0,37,38,0.959,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15090,pMn85C,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 5",Zeekleigronden,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,18839.12216,2,ACg,0.25,0.35,111,B11,matig zware klei,m.zw. klei,4.0,39,46,1.226,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15090,pMn85C,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 5",Zeekleigronden,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,18839.12216,3,Cwg,0.35,0.7,212,O12,matig zware klei,m.zw. klei,1.5,45,45,1.26,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15090,pMn85C,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 5",Zeekleigronden,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,18839.12216,4,Cg,0.7,1.1,212,O12,matig zware klei,m.zw. klei,0.8,35,45,1.352,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
4170,cHd21,Kamppodzolgronden; leemarm en zwak lemig fijn zand,Podzolgronden,akkerbouw,3007,0,Zwak lemige zandgronden met cultuurdek,2762.203737,4,BCy,0.5,0.65,202,O02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,0.8,3,7,1.642,0.02,0.3870639,0.01608317,1.52441823,2.43966226,22.76175599
4170,cHd21,Kamppodzolgronden; leemarm en zwak lemig fijn zand,Podzolgronden,akkerbouw,3007,0,Zwak lemige zandgronden met cultuurdek,2762.203737,5,Cy,0.65,1.2,201,O01,leemarm zeer fijn tot matig fijn zand,leemarm z.f.-m.f. zand,0.3,3,4,1.672,0.01,0.36584689,0.01598691,2.16275113,2.8679672,22.32215442
5010,BLd5,Radebrikgronden; zandige leem,Brikgronden,akkerbouw,5005,1,Leemgronden: zandige leem met briklaag,1647.801851,1,Ap,0.0,0.2,113,B13,zandige leem,zandige leem,2.5,10,70,1.488,0.01,0.41608364,0.00836212,1.43702415,-1.35691308,29.83240784
5010,BLd5,Radebrikgronden; zandige leem,Brikgronden,akkerbouw,5005,1,Leemgronden: zandige leem met briklaag,1647.801851,2,Eu,0.2,0.5,214,O14,zandige leem,zandige leem,1.0,10,70,1.551,0.01,0.39387829,0.00328777,1.61657253,0.51401193,2.49598427
5010,BLd5,Radebrikgronden; zandige leem,Brikgronden,akkerbouw,5005,1,Leemgronden: zandige leem met briklaag,1647.801851,3,Bt,0.5,0.8,215,O15,siltige leem,siltige leem,0.3,14,71,1.569,0.01,0.41005808,0.00775624,1.28734271,0.0001,2.79125069
5010,BLd5,Radebrikgronden; zandige leem,Brikgronden,akkerbouw,5005,1,Leemgronden: zandige leem met briklaag,1647.801851,4,Cu,0.8,1.2,214,O14,zandige leem,zandige leem,0.3,12,58,1.589,0.01,0.39387829,0.00328777,1.61657253,0.51401193,2.49598427
5011,BLd5g,Radebrikgronden; zandige leem,,akkerbouw,5005,0,Leemgronden: zandige leem met briklaag,865.5269351,1,Ap,0.0,0.2,113,B13,zandige leem,zandige leem,2.5,10,70,1.488,0.01,0.41608364,0.00836212,1.43702415,-1.35691308,29.83240784
5011,BLd5g,Radebrikgronden; zandige leem,,akkerbouw,5005,0,Leemgronden: zandige leem met briklaag,865.5269351,2,Eu,0.2,0.5,214,O14,zandige leem,zandige leem,1.0,10,70,1.551,0.01,0.39387829,0.00328777,1.61657253,0.51401193,2.49598427
5011,BLd5g,Radebrikgronden; zandige leem,,akkerbouw,5005,0,Leemgronden: zandige leem met briklaag,865.5269351,3,Bt,0.5,0.8,215,O15,siltige leem,siltige leem,0.3,14,71,1.569,0.01,0.41005808,0.00775624,1.28734271,0.0001,2.79125069
5011,BLd5g,Radebrikgronden; zandige leem,,akkerbouw,5005,0,Leemgronden: zandige leem met briklaag,865.5269351,4,Cu,0.8,1.1,214,O14,zandige leem,zandige leem,0.3,12,58,1.589,0.01,0.39387829,0.00328777,1.61657253,0.51401193,2.49598427
5011,BLd5g,Radebrikgronden; zandige leem,,akkerbouw,5005,0,Leemgronden: zandige leem met briklaag,865.5269351,5,Cu,1.1,1.2,205,O05,grof zand,grof zand,0.3,3,9,1.522,0.01,0.3367005,0.03030449,2.88750186,0.07360004,17.41850374
5020,BLd6,Radebrikgronden; siltige leem,Brikgronden,akkerbouw,5007,0,Leemgronden: siltige leem ,10760.83837,1,Ap,0.0,0.25,114,B14,siltige leem,siltige leem,2.4,13,79,1.466,0.01,0.41677442,0.00541049,1.30152771,-0.33492567,0.89502313
5020,BLd6,Radebrikgronden; siltige leem,Brikgronden,akkerbouw,5007,0,Leemgronden: siltige leem ,10760.83837,2,Eu,0.25,0.4,215,O15,siltige leem,siltige leem,0.8,13,79,1.534,0.01,0.41005808,0.00775624,1.28734271,0.0001,2.79125069
5020,BLd6,Radebrikgronden; siltige leem,Brikgronden,akkerbouw,5007,0,Leemgronden: siltige leem ,10760.83837,3,Bt1,0.4,0.6,215,O15,siltige leem,siltige leem,0.5,15,81,1.346,0.01,0.41005808,0.00775624,1.28734271,0.0001,2.79125069
5020,BLd6,Radebrikgronden; siltige leem,Brikgronden,akkerbouw,5007,0,Leemgronden: siltige leem ,10760.83837,4,Bt2,0.6,0.9,215,O15,siltige leem,siltige leem,0.3,20,77,1.512,0.01,0.41005808,0.00775624,1.28734271,0.0001,2.79125069
5020,BLd6,Radebrikgronden; siltige leem,Brikgronden,akkerbouw,5007,0,Leemgronden: siltige leem ,10760.83837,5,Cu,0.9,1.2,215,O15,siltige leem,siltige leem,0.3,15,77,1.559,0.01,0.41005808,0.00775624,1.28734271,0.0001,2.79125069
5030,BLb6,Bergbrikgronden; siltige leem,Brikgronden,akkerbouw,5007,0,Leemgronden: siltige leem ,10405.30799,1,Ap,0.0,0.2,114,B14,siltige leem,siltige leem,1.7,14,78,1.483,0.01,0.41677442,0.00541049,1.30152771,-0.33492567,0.89502313
5030,BLb6,Bergbrikgronden; siltige leem,Brikgronden,akkerbouw,5007,0,Leemgronden: siltige leem ,10405.30799,2,Bt1,0.2,0.4,215,O15,siltige leem,siltige leem,0.7,16,78,1.512,0.01,0.41005808,0.00775624,1.28734271,0.0001,2.79125069
5030,BLb6,Bergbrikgronden; siltige leem,Brikgronden,akkerbouw,5007,0,Leemgronden: siltige leem ,10405.30799,3,Bt2,0.4,0.9,215,O15,siltige leem,siltige leem,0.3,20,76,1.512,0.01,0.41005808,0.00775624,1.28734271,0.0001,2.79125069
5030,BLb6,Bergbrikgronden; siltige leem,Brikgronden,akkerbouw,5007,0,Leemgronden: siltige leem ,10405.30799,4,Cu,0.9,1.2,215,O15,siltige leem,siltige leem,0.2,16,76,1.567,0.01,0.41005808,0.00775624,1.28734271,0.0001,2.79125069
5040,BKd25,Radebrikgronden; fijnzandige lichte zavel,Brikgronden,akkerbouw,4004,0,Kleigronden (ichte zavel) op homogene ondergrond I,3553.527308,1,Ap,0.0,0.25,108,B08,matig lichte zavel,m. lichte zavel,2.0,13,22,1.481,0.01,0.43265125,0.01047815,1.27799235,-1.91928931,3.00274059
5040,BKd25,Radebrikgronden; fijnzandige lichte zavel,Brikgronden,akkerbouw,4004,0,Kleigronden (ichte zavel) op homogene ondergrond I,3553.527308,2,Eu,0.25,0.4,209,O09,matig lichte zavel,m. lichte zavel,0.5,13,22,1.556,0.0,0.45824566,0.00971504,1.37578384,-1.01308296,3.76662698
5040,BKd25,Radebrikgronden; fijnzandige lichte zavel,Brikgronden,akkerbouw,4004,0,Kleigronden (ichte zavel) op homogene ondergrond I,3553.527308,3,Bt1,0.4,0.55,209,O09,matig lichte zavel,m. lichte zavel,0.5,16,29,1.527,0.0,0.45824566,0.00971504,1.37578384,-1.01308296,3.76662698
5040,BKd25,Radebrikgronden; fijnzandige lichte zavel,Brikgronden,akkerbouw,4004,0,Kleigronden (ichte zavel) op homogene ondergrond I,3553.527308,4,Bt2,0.55,0.9,210,O10,zware zavel,zware zavel,0.3,20,25,1.512,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
5040,BKd25,Radebrikgronden; fijnzandige lichte zavel,Brikgronden,akkerbouw,4004,0,Kleigronden (ichte zavel) op homogene ondergrond I,3553.527308,5,Cu,0.9,1.2,208,O08,zeer lichte zavel,z. licht zavel,0.3,10,20,1.609,0.0,0.45375142,0.01132406,1.34596812,-0.90382318,8.64086044
8010,EZg21,Lage enkeerdgronden; leemarm en zwak lemig fijn zand,Dikke eerdgronden,grasland,3007,0,Zwak lemige zandgronden met cultuurdek,2106.494038,1,Aap,0.0,0.15,102,B02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,5.5,4,9,1.372,0.02,0.43387803,0.02164487,1.34877009,7.20207718,83.24163508
8010,EZg21,Lage enkeerdgronden; leemarm en zwak lemig fijn zand,Dikke eerdgronden,grasland,3007,0,Zwak lemige zandgronden met cultuurdek,2106.494038,2,Aag,0.15,0.5,102,B02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,4.5,4,9,1.407,0.02,0.43387803,0.02164487,1.34877009,7.20207718,83.24163508
8010,EZg21,Lage enkeerdgronden; leemarm en zwak lemig fijn zand,Dikke eerdgronden,grasland,3007,0,Zwak lemige zandgronden met cultuurdek,2106.494038,3,Ahb,0.5,0.7,102,B02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,4.8,3,7,1.401,0.02,0.43387803,0.02164487,1.34877009,7.20207718,83.24163508
8010,EZg21,Lage enkeerdgronden; leemarm en zwak lemig fijn zand,Dikke eerdgronden,grasland,3007,0,Zwak lemige zandgronden met cultuurdek,2106.494038,4,Cu,0.7,1.2,201,O01,leemarm zeer fijn tot matig fijn zand,leemarm z.f.-m.f. zand,0.3,3,5,1.673,0.01,0.36584689,0.01598691,2.16275113,2.8679672,22.32215442
8012,EZg21w,Lage enkeerdgronden; leemarm en zwak lemig fijn zand,,grasland,3012,0,Zwak lemige enkeerdgronden,1317.029611,1,Aap,0.0,0.15,102,B02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,5.5,4,9,1.372,0.02,0.43387803,0.02164487,1.34877009,7.20207718,83.24163508
8012,EZg21w,Lage enkeerdgronden; leemarm en zwak lemig fijn zand,,grasland,3012,0,Zwak lemige enkeerdgronden,1317.029611,2,Aag,0.15,0.5,102,B02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,4.5,4,9,1.407,0.02,0.43387803,0.02164487,1.34877009,7.20207718,83.24163508
8012,EZg21w,Lage enkeerdgronden; leemarm en zwak lemig fijn zand,,grasland,3012,0,Zwak lemige enkeerdgronden,1317.029611,3,Ahb,0.5,0.7,116,B16,zandig veen en veen,zandig veen en veen,35.0,3,7,0.788,0.01,0.78606073,0.02107196,1.27879843,-1.2209359,12.35724606
8012,EZg21w,Lage enkeerdgronden; leemarm en zwak lemig fijn zand,,grasland,3012,0,Zwak lemige enkeerdgronden,1317.029611,4,Cu,0.7,1.2,201,O01,leemarm zeer fijn tot matig fijn zand,leemarm z.f.-m.f. zand,0.3,3,5,1.673,0.01,0.36584689,0.01598691,2.16275113,2.8679672,22.32215442
8016,EZg21,Lage enkeerdgronden; leemarm en zwak lemig fijn zand,Dikke eerdgronden,grasland,3013,0,Zwak lemige enkeerdgronden of cultuurdek (Kust),1038.138125,1,Aap,0.0,0.15,101,B01,leemarm zeer fijn tot matig fijn zand,leemarm z.f.-m.f. zand,1.8,3,6,1.497,0.02,0.42749391,0.02165898,1.73473668,0.98087016,31.22501566
8016,EZg21,Lage enkeerdgronden; leemarm en zwak lemig fijn zand,Dikke eerdgronden,grasland,3013,0,Zwak lemige enkeerdgronden of cultuurdek (Kust),1038.138125,2,Aag,0.15,0.55,101,B01,leemarm zeer fijn tot matig fijn zand,leemarm z.f.-m.f. zand,1.4,3,4,1.516,0.02,0.42749391,0.02165898,1.73473668,0.98087016,31.22501566
8016,EZg21,Lage enkeerdgronden; leemarm en zwak lemig fijn zand,Dikke eerdgronden,grasland,3013,0,Zwak lemige enkeerdgronden of cultuurdek (Kust),1038.138125,3,Cu,0.55,1.2,201,O01,leemarm zeer fijn tot matig fijn zand,leemarm z.f.-m.f. zand,0.3,2,5,1.647,0.01,0.36584689,0.01598691,2.16275113,2.8679672,22.32215442
8020,EZg23,Lage enkeerdgronden; lemig fijn zand,Dikke eerdgronden,grasland,3005,0,Sterk lemige enkeerdgronden,4947.00665,1,Aap,0.0,0.2,103,B03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,6.0,4,17,1.337,0.02,0.44279037,0.0149925,1.50488028,0.13920935,19.07723673
8020,EZg23,Lage enkeerdgronden; lemig fijn zand,Dikke eerdgronden,grasland,3005,0,Sterk lemige enkeerdgronden,4947.00665,2,Aag,0.2,0.5,103,B03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,5.5,4,17,1.354,0.02,0.44279037,0.0149925,1.50488028,0.13920935,19.07723673
8020,EZg23,Lage enkeerdgronden; lemig fijn zand,Dikke eerdgronden,grasland,3005,0,Sterk lemige enkeerdgronden,4947.00665,3,Ahb,0.5,0.7,103,B03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,4.8,4,17,1.378,0.02,0.44279037,0.0149925,1.50488028,0.13920935,19.07723673
8020,EZg23,Lage enkeerdgronden; lemig fijn zand,Dikke eerdgronden,grasland,3005,0,Sterk lemige enkeerdgronden,4947.00665,4,Cu,0.7,1.2,203,O03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,0.3,4,14,1.648,0.01,0.33981025,0.01724264,1.70339467,0.0001,12.36681012
8021,EZg23g,Lage enkeerdgronden; lemig fijn zand,,grasland,3021,0,Sterk lemige zandgronden III,972.7909502,1,Aap,0.0,0.2,103,B03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,6.0,4,17,1.337,0.02,0.44279037,0.0149925,1.50488028,0.13920935,19.07723673
8021,EZg23g,Lage enkeerdgronden; lemig fijn zand,,grasland,3021,0,Sterk lemige zandgronden III,972.7909502,2,Aag,0.2,0.5,103,B03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,5.5,4,17,1.354,0.02,0.44279037,0.0149925,1.50488028,0.13920935,19.07723673
8021,EZg23g,Lage enkeerdgronden; lemig fijn zand,,grasland,3021,0,Sterk lemige zandgronden III,972.7909502,3,Ahb,0.5,0.7,103,B03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,4.8,4,17,1.378,0.02,0.44279037,0.0149925,1.50488028,0.13920935,19.07723673
8021,EZg23g,Lage enkeerdgronden; lemig fijn zand,,grasland,3021,0,Sterk lemige zandgronden III,972.7909502,4,Cu,0.7,0.9,202,O02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,0.3,4,9,1.663,0.02,0.3870639,0.01608317,1.52441823,2.43966226,22.76175599
8021,EZg23g,Lage enkeerdgronden; lemig fijn zand,,grasland,3021,0,Sterk lemige zandgronden III,972.7909502,5,Cu,0.9,1.2,205,O05,grof zand,grof zand,0.3,3,6,1.512,0.01,0.3367005,0.03030449,2.88750186,0.07360004,17.41850374
8022,EZg23w,Lage enkeerdgronden; lemig fijn zand,,grasland,3021,0,Sterk lemige zandgronden III,1731.74445,1,Aap,0.0,0.2,103,B03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,6.0,4,17,1.337,0.02,0.44279037,0.0149925,1.50488028,0.13920935,19.07723673
8022,EZg23w,Lage enkeerdgronden; lemig fijn zand,,grasland,3021,0,Sterk lemige zandgronden III,1731.74445,2,Aag,0.2,0.5,103,B03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,5.5,4,17,1.354,0.02,0.44279037,0.0149925,1.50488028,0.13920935,19.07723673
8022,EZg23w,Lage enkeerdgronden; lemig fijn zand,,grasland,3021,0,Sterk lemige zandgronden III,1731.74445,3,Ahb,0.5,0.7,116,B16,zandig veen en veen,zandig veen en veen,35.0,4,17,0.78,0.01,0.78606073,0.02107196,1.27879843,-1.2209359,12.35724606
8022,EZg23w,Lage enkeerdgronden; lemig fijn zand,,grasland,3021,0,Sterk lemige zandgronden III,1731.74445,4,Cu,0.7,1.2,203,O03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,0.3,4,14,1.648,0.01,0.33981025,0.01724264,1.70339467,0.0001,12.36681012
8030,bEZ21,Hoge bruine enkeerdgronden; leemarm en zwak lemig fijn zand,Dikke eerdgronden,akkerbouw,3012,0,Zwak lemige enkeerdgronden,6961.704559,1,Aap,0.0,0.25,102,B02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,3.5,5,10,1.441,0.02,0.43387803,0.02164487,1.34877009,7.20207718,83.24163508
8030,bEZ21,Hoge bruine enkeerdgronden; leemarm en zwak lemig fijn zand,Dikke eerdgronden,akkerbouw,3012,0,Zwak lemige enkeerdgronden,6961.704559,2,Aa,0.25,0.6,102,B02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,2.5,5,10,1.48,0.02,0.43387803,0.02164487,1.34877009,7.20207718,83.24163508
8030,bEZ21,Hoge bruine enkeerdgronden; leemarm en zwak lemig fijn zand,Dikke eerdgronden,akkerbouw,3012,0,Zwak lemige enkeerdgronden,6961.704559,3,Ahb,0.6,0.75,102,B02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,1.8,4,9,1.513,0.02,0.43387803,0.02164487,1.34877009,7.20207718,83.24163508
8030,bEZ21,Hoge bruine enkeerdgronden; leemarm en zwak lemig fijn zand,Dikke eerdgronden,akkerbouw,3012,0,Zwak lemige enkeerdgronden,6961.704559,4,Bwb,0.75,0.9,202,O02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,0.7,3,7,1.65,0.02,0.3870639,0.01608317,1.52441823,2.43966226,22.76175599
8030,bEZ21,Hoge bruine enkeerdgronden; leemarm en zwak lemig fijn zand,Dikke eerdgronden,akkerbouw,3012,0,Zwak lemige enkeerdgronden,6961.704559,5,Cy,0.9,1.2,201,O01,leemarm zeer fijn tot matig fijn zand,leemarm z.f.-m.f. zand,0.3,3,5,1.671,0.01,0.36584689,0.01598691,2.16275113,2.8679672,22.32215442
9018040,bEZ23,Hoge bruine enkeerdgronden; lemig fijn zand,Dikke eerdgronden,akkerbouw,3005,0,Sterk lemige enkeerdgronden,6024.402337,1,Aap,0.0,0.25,103,B03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,3.1,7,16,1.432,0.02,0.44279037,0.0149925,1.50488028,0.13920935,19.07723673
9018040,bEZ23,Hoge bruine enkeerdgronden; lemig fijn zand,Dikke eerdgronden,akkerbouw,3005,0,Sterk lemige enkeerdgronden,6024.402337,2,Aa,0.25,0.65,103,B03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,2.5,7,16,1.455,0.02,0.44279037,0.0149925,1.50488028,0.13920935,19.07723673
9018040,bEZ23,Hoge bruine enkeerdgronden; lemig fijn zand,Dikke eerdgronden,akkerbouw,3005,0,Sterk lemige enkeerdgronden,6024.402337,3,Ahb,0.65,0.8,103,B03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,1.4,6,17,1.499,0.02,0.44279037,0.0149925,1.50488028,0.13920935,19.07723673
9018040,bEZ23,Hoge bruine enkeerdgronden; lemig fijn zand,Dikke eerdgronden,akkerbouw,3005,0,Sterk lemige enkeerdgronden,6024.402337,4,Bwb,0.8,0.95,203,O03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,0.9,6,17,1.597,0.01,0.33981025,0.01724264,1.70339467,0.0001,12.36681012
9018040,bEZ23,Hoge bruine enkeerdgronden; lemig fijn zand,Dikke eerdgronden,akkerbouw,3005,0,Sterk lemige enkeerdgronden,6024.402337,5,Cy,0.95,1.2,203,O03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,0.3,4,19,1.626,0.01,0.33981025,0.01724264,1.70339467,0.0001,12.36681012
